,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
1346,Alexander Yelesin,CGY,D,27,1996-02-07,Yaroslavl,,RUS,RUS,72,195,-,-,-,-,-
1347,Anton Wedin,CHI,L,30,1993-03-01,Sundsvall,,SWE,SWE,71,195,-,-,-,-,-
1348,Andrei Chibisov,WPG,R,30,1993-02-26,Prokopyevsk,,RUS,RUS,76,227,-,-,-,-,-
1349,Jakob Lilja,CBJ,L,29,1993-07-23,Malmo,,SWE,SWE,73,196,-,-,-,-,-
1350,Matt Cullen,PIT,C,46,1976-11-02,Virginia,MN,USA,USA,73,202,1996,ANA,2,9,35
1351,Derek MacKenzie,FLA,C,41,1981-06-11,Sudbury,ON,CAN,CAN,71,177,1999,ATL,5,2,128
1352,Brooks Orpik,WSH,D,42,1980-09-26,San Francisco,CA,USA,USA,75,217,2000,PIT,1,18,18
1353,Niklas Kronwall,DET,D,42,1981-01-12,Stockholm,,SWE,SWE,72,194,2000,DET,1,29,29
1354,Matt Hendricks,"MIN, WPG",C,41,1981-06-17,Blaine,MN,USA,USA,72,211,2000,NSH,5,1,131
1355,Chris Thorburn,STL,R,39,1983-06-03,Sault Ste. Marie,ON,CAN,CAN,75,235,2001,BUF,2,20,50
1356,Jason Pominville,BUF,R,40,1982-11-30,Repentigny,QC,CAN,USA,72,180,2001,BUF,2,25,55
1357,Tomas Plekanec,MTL,C,40,1982-10-31,Kladno,,CZE,CZE,71,190,2001,MTL,3,8,71
1358,Chris Kunitz,CHI,L,43,1979-09-26,Regina,SK,CAN,CAN,72,188,-,-,-,-,-
1359,Thomas Vanek,DET,L,39,1984-01-19,Vienna,,AUT,AUT,74,214,2003,BUF,1,5,5
1360,Dion Phaneuf,L.A,D,38,1985-04-10,Edmonton,AB,CAN,CAN,75,222,2003,CGY,1,9,9
1361,Eric Fehr,MIN,C,37,1985-09-07,Winkler,MB,CAN,CAN,76,209,2003,WSH,1,18,18
1362,Ryan Kesler,ANA,C,38,1984-08-31,Livonia,MI,USA,USA,74,206,2003,VAN,1,23,23
1363,Patrick Eaves,ANA,R,38,1984-05-01,Calgary,AB,CAN,USA,70,203,2003,OTT,1,29,29
1364,Lee Stempniak,BOS,R,40,1983-02-04,West Seneca,NY,USA,USA,71,195,2003,STL,5,12,148
1365,Marc Methot,DAL,D,37,1985-06-21,Ottawa,ON,CAN,CAN,76,230,2003,CBJ,6,1,168
1366,Kyle Brodziak,EDM,C,38,1984-05-25,St. Paul,AB,CAN,CAN,74,205,2003,EDM,7,17,214
1367,Dustin Byfuglien,WPG,D,38,1985-03-27,Roseau,MN,USA,USA,77,260,2003,CHI,8,16,245
1368,Drew Stafford,N.J,R,37,1985-10-30,Milwaukee,WI,USA,USA,74,215,2004,BUF,1,13,13
1369,Brandon Dubinsky,CBJ,C,36,1986-04-29,Anchorage,AK,USA,USA,74,208,2004,NYR,2,30,60
1370,Ryan Callahan,T.B,R,38,1985-03-21,Rochester,NY,USA,USA,70,187,2004,NYR,4,29,127
1371,Matt Hunwick,BUF,D,37,1985-05-21,Warren,MI,USA,USA,71,194,2004,BOS,7,31,224
1372,Adam Cracknell,ANA,R,37,1985-07-15,Prince Albert,SK,CAN,CAN,74,209,2004,CGY,9,21,279
1373,Cody McLeod,"NSH, NYR",L,38,1984-06-26,Binscarth,MB,CAN,CAN,74,204,-,-,-,-,-
1374,Martin Hanzal,DAL,C,36,1987-02-20,Pisek,,CZE,CZE,78,230,2005,PHX,1,17,17
1375,Adam McQuaid,"CBJ, NYR",D,36,1986-10-12,Charlottetown,PE,CAN,CAN,76,210,2005,CBJ,2,25,55
1376,Chris Butler,STL,D,36,1986-10-27,St. Louis,MO,USA,USA,73,196,2005,BUF,4,5,96
1377,Tom Pyatt,OTT,L,36,1987-02-14,Thunder Bay,ON,CAN,CAN,71,185,2005,NYR,4,16,107
1378,Dan Girardi,T.B,D,38,1984-04-29,Welland,ON,CAN,CAN,73,212,-,-,-,-,-
1379,Stephen Gionta,NYI,"C, R",39,1983-10-09,Rochester,NY,USA,USA,67,177,-,-,-,-,-
1380,Jamie McGinn,FLA,L,34,1988-08-05,Fergus,ON,CAN,CAN,73,205,2006,S.J,2,6,36
1381,Eric Gryba,N.J,D,34,1988-04-14,Saskatoon,SK,CAN,CAN,76,222,2006,OTT,3,5,68
1382,Matt Beleskey,NYR,L,34,1988-06-07,Windsor,ON,CAN,CAN,72,207,2006,ANA,4,19,112
1383,Patrik Berglund,BUF,C,34,1988-06-02,Västerås,,SWE,SWE,76,215,2006,STL,1,25,25
1384,Andrew MacDonald,PHI,D,36,1986-09-07,Judique,NS,CAN,CAN,73,204,2006,NYI,6,7,160
1385,Erik Condra,DAL,R,36,1986-08-06,Trenton,MI,USA,USA,71,185,2006,OTT,7,28,211
1386,David Schlemko,MTL,D,35,1987-05-07,Edmonton,AB,CAN,CAN,73,191,-,-,-,-,-
1387,Ben Lovejoy,"DAL, N.J",D,39,1984-02-20,Concord,NH,USA,USA,73,205,-,-,-,-,-
1388,Justin Falk,OTT,D,34,1988-10-11,Snowflake,MB,CAN,CAN,77,223,2007,MIN,4,19,110
1389,Eric Tangradi,N.J,L,34,1989-02-10,Philadelphia,PA,USA,USA,76,226,2007,ANA,2,12,42
1390,Anthony Peluso,CGY,R,33,1989-04-18,North York,ON,CAN,CAN,75,225,2007,STL,6,9,160
1391,Mario Kempe,ARI,R,34,1988-09-19,Kramfors,,SWE,SWE,72,185,2007,PHI,5,1,122
1392,Jason Garrison,EDM,D,38,1984-11-13,White Rock,BC,CAN,CAN,73,218,-,-,-,-,-
1393,Jori Lehtera,PHI,C,35,1987-12-23,Helsinki,,FIN,FIN,74,212,2008,STL,3,4,65
1394,Matt Donovan,NSH,D,32,1990-05-09,Edmond,OK,USA,USA,73,205,2008,NYI,4,5,96
1395,Magnus Paajarvi,OTT,L,32,1991-04-12,Norrkoping,,SWE,SWE,75,206,2009,EDM,1,10,10
1396,Stefan Elliott,OTT,D,32,1991-01-30,Vancouver,BC,CAN,CAN,73,190,2009,COL,2,19,49
1397,Garrett Wilson,PIT,L,32,1991-03-16,Barrie,ON,CAN,CAN,74,218,2009,FLA,4,16,107
1398,Corban Knight,PHI,C,32,1990-09-10,Oliver,BC,CAN,CAN,74,195,2009,FLA,5,14,135
1399,Wade Megan,DET,C,32,1990-07-22,Canton,NY,USA,USA,73,191,2009,FLA,5,17,138
1400,Phil Varone,PHI,C,32,1990-12-04,Vaughan,ON,CAN,CAN,70,193,2009,S.J,5,26,147
1401,Marcus Kruger,CHI,C,32,1990-05-27,Stockholm,,SWE,SWE,72,186,2009,CHI,5,28,149
1402,Jordan Nolan,STL,C,33,1989-06-23,"Garden River, First Nations",ON,CAN,CAN,75,219,2009,L.A,7,5,186
1403,Darren Archibald,"OTT, VAN",R,33,1990-02-09,Newmarket,ON,CAN,CAN,75,210,-,-,-,-,-
1404,Oscar Lindberg,"OTT, VGK","C, L",31,1991-10-29,Skellefteå,,SWE,SWE,73,202,2010,PHX,2,27,57
1405,Ryan Spooner,"EDM, NYR, VAN",C,31,1992-01-30,Ottawa,ON,CAN,CAN,70,191,2010,BOS,2,15,45
1406,Connor Brickley,NYR,L,31,1992-02-25,Everett,MA,USA,USA,72,203,2010,FLA,2,20,50
1407,Alex Petrovic,"EDM, FLA",D,31,1992-03-03,Edmonton,AB,CAN,CAN,76,210,2010,FLA,2,6,36
1408,Devante Smith-Pelly,WSH,R,30,1992-06-14,Scarborough,ON,CAN,CAN,72,223,2010,ANA,2,12,42
1409,Erik Burgdoerfer,OTT,D,34,1988-12-11,Abington,PA,USA,USA,73,207,-,-,-,-,-
1410,Matt Read,MIN,R,36,1986-06-14,Ilderton,ON,CAN,CAN,70,188,-,-,-,-,-
1411,Blake Pietila,N.J,L,30,1993-02-20,Milford,MI,USA,USA,71,200,2011,N.J,5,8,129
1412,Reid Boucher,VAN,C,29,1993-09-08,Lansing,MI,USA,USA,70,195,2011,N.J,4,8,99
1413,Ty Rattie,EDM,R,30,1993-02-05,Calgary,AB,CAN,CAN,71,183,2011,STL,2,2,32
1414,Adam Clendening,CBJ,D,30,1992-10-26,Niagara Falls,NY,USA,USA,72,194,2011,CHI,2,6,36
1415,Ryan Murphy,"MIN, N.J",D,30,1993-03-31,Aurora,ON,CAN,CAN,71,175,2011,CAR,1,12,12
1416,Joe Morrow,WPG,D,30,1992-12-09,Edmonton,AB,CAN,CAN,72,196,2011,PIT,1,23,23
1417,Matt Puempel,DET,L,30,1993-01-24,Windsor,ON,CAN,CAN,73,205,2011,OTT,1,24,24
1418,Tomas Hyka,VGK,R,30,1993-03-23,Mlada Boleslav,,CZE,CZE,71,160,2012,L.A,6,20,171
1419,Cameron Schilling,WPG,D,34,1988-10-07,Carmel,IN,USA,USA,74,182,-,-,-,-,-
1420,J.T. Brown,MIN,R,32,1990-07-02,Burnsville,MN,USA,USA,70,182,-,-,-,-,-
1421,Jordan Schmaltz,STL,D,29,1993-10-08,Madison,WI,USA,USA,74,196,2012,STL,1,25,25
1422,Kevin Roy,ANA,L,29,1993-05-20,Greenfield Park,QC,CAN,CAN,69,170,2012,ANA,4,6,97
1423,Jake Dotchin,ANA,D,29,1994-03-24,Cambridge,ON,CAN,CAN,75,210,2012,T.B,6,10,161
1424,Tyrell Goulbourne,PHI,L,29,1994-01-26,Edmonton,AB,CAN,CAN,71,195,2013,PHI,3,11,72
1425,Sven Andrighetto,COL,R,30,1993-03-21,Zurich,,CHE,CHE,70,188,2013,MTL,3,25,86
1426,Ian McCoshen,FLA,D,27,1995-08-05,Anaheim,CA,USA,USA,75,210,2013,FLA,2,1,31
1427,Kerby Rychel,CGY,L,28,1994-10-07,Torrance,CA,USA,CAN,73,213,2013,CBJ,1,19,19
1428,Jake Chelios,DET,D,32,1991-03-08,Bloomfield Hills,MI,USA,USA,74,185,-,-,-,-,-
1429,Julius Honka,DAL,D,27,1995-12-03,Jyväskylä,,FIN,FIN,71,180,2014,DAL,1,14,14
1430,Nikita Scherbak,L.A,R,27,1995-12-30,Moscow,,RUS,RUS,74,192,2014,MTL,1,26,26
1431,Joshua Ho-Sang,NYI,R,27,1996-01-22,Toronto,ON,CAN,CAN,72,173,2014,NYI,1,28,28
1432,Dominic Turgeon,DET,C,27,1996-02-25,Pointe-Claire,QC,CAN,CAN,74,200,2014,DET,3,3,63
1433,Nelson Nogier,WPG,D,26,1996-05-27,Saskatoon,SK,CAN,CAN,74,191,2014,WPG,4,11,101
1434,Jack Rodewald,OTT,R,29,1994-02-14,Calgary,AB,CAN,CAN,74,189,-,-,-,-,-
1435,Danick Martel,T.B,L,28,1994-12-12,Drummondville,QC,CAN,CAN,68,184,-,-,-,-,-
1436,Jakob Forsbacka Karlsson,BOS,C,26,1996-10-31,Stockholm,,SWE,SWE,73,184,2015,BOS,2,15,45
1437,Markus Hannikainen,CBJ,L,30,1993-03-26,Helsinki,,FIN,FIN,73,200,-,-,-,-,-
1438,Andreas Martinsen,CHI,L,32,1990-06-13,Bærum,,NOR,NOR,75,225,-,-,-,-,-
1439,Tanner Fritz,NYI,C,31,1991-08-20,Grande Prairie,AB,CAN,CAN,71,192,-,-,-,-,-
1440,Nick Lappin,N.J,R,30,1992-11-01,Geneva,IL,USA,USA,73,175,-,-,-,-,-
1441,Casey Nelson,BUF,D,30,1992-07-18,Wisconsin Rapids,WI,USA,USA,73,185,-,-,-,-,-
1442,Kalle Kossila,ANA,C,29,1993-04-14,Kauniainen,,FIN,FIN,70,182,-,-,-,-,-
1443,Brandon Gignac,N.J,C,25,1997-11-07,Repentigny,QC,CAN,CAN,71,170,2016,N.J,3,19,80
1444,Timothy Gettinger,NYR,L,24,1998-04-14,Cleveland,OH,USA,USA,78,222,2016,NYR,5,20,141
1445,Ben Gleason,DAL,D,25,1998-03-25,Ortonville,MI,USA,USA,73,185,-,-,-,-,-
1446,Alexander Nylander,BUF,R,25,1998-03-02,Calgary,AB,CAN,CAN,73,192,2016,BUF,1,8,8
1447,Alexandre Fortin,CHI,L,26,1997-02-25,Blainville,QC,CAN,CAN,72,184,-,-,-,-,-
1448,Joseph Gambardella,EDM,C,29,1993-12-01,Staten Island,NY,USA,USA,70,200,-,-,-,-,-
1449,Justin Kloos,ANA,C,29,1993-11-30,Lakeville,MN,USA,USA,69,175,-,-,-,-,-
1450,Jakub Jerabek,STL,D,31,1991-05-12,Pilsen,,CZE,CZE,71,199,-,-,-,-,-
1451,Libor Sulak,DET,D,29,1994-03-04,Pelhrimov,,CZE,CZE,74,207,-,-,-,-,-
1452,Daniel Brickley,L.A,D,28,1995-03-30,SANDY,UT,USA,USA,75,203,-,-,-,-,-
1453,Igor Ozhiganov,TOR,D,30,1992-10-13,Krasnogorsk,,RUS,RUS,74,210,-,-,-,-,-
1454,Egor Yakovlev,N.J,D,31,1991-09-17,Magnitogorsk,,RUS,RUS,72,190,-,-,-,-,-
1455,Jacob Nilsson,CHI,C,29,1993-10-12,Morrum,,SWE,SWE,70,180,-,-,-,-,-
1456,Bogdan Kiselevich,FLA,D,33,1990-02-14,Cherepovets,,RUS,RUS,72,202,-,-,-,-,-
1457,Josh Teves,VAN,D,28,1995-02-18,CALGARY,AB,CAN,CAN,72,170,-,-,-,-,-
1458,Ryan Kuffner,DET,L,26,1996-06-12,OTTAWA,ON,CAN,CAN,72,186,-,-,-,-,-
1459,Jimmy Schuldt,VGK,D,27,1995-05-11,Minnetonka,MN,USA,USA,73,203,-,-,-,-,-
1460,Jaromir Jagr,CGY,R,51,1972-02-15,Kladno,,CZE,CZE,75,230,1990,PIT,1,5,5
1461,Jason Chimera,"ANA, NYI",L,43,1979-05-02,Edmonton,AB,CAN,CAN,75,215,1997,EDM,5,15,121
1462,Mike Fisher,NSH,C,42,1980-06-05,Peterborough,ON,CAN,CAN,73,216,1998,OTT,2,17,44
1463,Francois Beauchemin,ANA,D,42,1980-06-04,Sorel,QC,CAN,CAN,71,208,1998,MTL,3,17,75
1464,Brian Gionta,BOS,R,44,1979-01-18,Rochester,NY,USA,USA,67,178,1998,N.J,3,24,82
1465,Daniel Sedin,VAN,L,42,1980-09-26,Ornskoldsvik,,SWE,SWE,73,190,1999,VAN,1,2,2
1466,Henrik Sedin,VAN,C,42,1980-09-26,Ornskoldsvik,,SWE,SWE,74,183,1999,VAN,1,3,3
1467,Chris Kelly,ANA,C,42,1980-11-11,Toronto,ON,CAN,CAN,72,190,1999,OTT,3,28,94
1468,Henrik Zetterberg,DET,C,42,1980-10-09,Njurunda,,SWE,SWE,72,197,1999,DET,7,24,210
1469,Radim Vrbata,FLA,R,41,1981-06-13,Mlada Boleslav,,CZE,CZE,73,194,1999,COL,7,26,212
1470,Joel Ward,S.J,R,42,1980-12-02,North York,ON,CAN,CAN,73,225,-,-,-,-,-
1471,Mark Streit,MTL,D,45,1977-12-11,Bern,,CHE,CHE,71,186,2004,MTL,9,4,262
1472,Marian Gaborik,"L.A, OTT",R,41,1982-02-14,Trencin,,SVK,SVK,73,200,2000,MIN,1,3,3
1473,Scott Hartnell,NSH,L,40,1982-04-18,Regina,SK,CAN,CAN,74,215,2000,NSH,1,6,6
1474,Antoine Vermette,ANA,C,40,1982-07-20,St. Agapit,QC,CAN,CAN,73,197,2000,OTT,2,25,55
1475,Paul Martin,S.J,D,42,1981-03-05,Minneapolis,MN,USA,USA,73,200,2000,N.J,2,32,62
1476,Dominic Moore,TOR,C,42,1980-08-03,Thornhill,ON,CAN,CAN,72,192,2000,NYR,3,30,95
1477,Ales Hemsky,MTL,R,39,1983-08-13,Pardubice,,CZE,CZE,72,177,2001,EDM,1,13,13
1478,Mike Cammalleri,"EDM, L.A","C, L",40,1982-06-08,Toronto,ON,CAN,CAN,69,185,2001,L.A,2,19,49
1479,Patrick Sharp,CHI,L,41,1981-12-27,Winnipeg,MB,CAN,CAN,73,200,2001,PHI,3,32,95
1480,Kevin Bieksa,ANA,D,41,1981-06-16,Grimsby,ON,CAN,CAN,73,197,2001,VAN,5,20,151
1481,Dennis Seidenberg,NYI,D,41,1981-07-18,Schwenningen,,DEU,DEU,72,199,2001,PHI,6,7,172
1482,Jussi Jokinen,"CBJ, EDM, L.A, VAN",L,40,1983-04-01,Kalajoki,,FIN,FIN,72,191,2001,DAL,6,27,192
1483,Brooks Laich,L.A,C,39,1983-06-23,Wawota,SK,CAN,CAN,74,200,2001,OTT,6,28,193
1484,Johnny Oduya,"OTT, PHI",D,41,1981-10-01,Stockholm,,SWE,SWE,72,191,2001,WSH,7,25,221
1485,Rick Nash,"BOS, NYR","L, R",38,1984-06-16,Brampton,ON,CAN,CAN,76,211,2002,CBJ,1,1,1
1486,Scottie Upshall,STL,R,39,1983-10-07,Fort McMurray,AB,CAN,CAN,72,200,2002,NSH,1,6,6
1487,Matt Stajan,CGY,C,39,1983-12-19,Mississauga,ON,CAN,CAN,73,195,2002,TOR,2,27,57
1488,Josh Gorges,BUF,D,38,1984-08-14,Kelowna,BC,CAN,CAN,73,204,-,-,-,-,-
1489,Alexandre Burrows,OTT,R,42,1981-04-11,Pincourt,QC,CAN,CAN,73,197,-,-,-,-,-
1490,Steve Bernier,NYI,R,38,1985-03-31,Quebec City,QC,CAN,CAN,75,222,2003,S.J,1,16,16
1491,Kyle Quincey,MIN,D,37,1985-08-12,Kitchener,ON,CAN,CAN,74,210,2003,DET,4,31,132
1492,Toby Enstrom,WPG,D,38,1984-11-05,Nordingra,,SWE,SWE,70,180,2003,ATL,8,10,239
1493,Matt Moulson,BUF,L,39,1983-11-01,North York,ON,CAN,CAN,73,188,2003,PIT,9,2,263
1494,Tanner Glass,CGY,L,39,1983-11-29,Regina,SK,CAN,CAN,73,213,2003,FLA,9,4,265
1495,David Booth,DET,L,38,1984-11-24,Detroit,MI,USA,USA,72,212,2004,FLA,2,23,53
1496,Alexei Emelin,NSH,D,36,1986-04-25,Togliatti,,RUS,RUS,74,218,2004,MTL,3,19,84
1497,Torrey Mitchell,"L.A, MTL",C,38,1985-01-30,Greenfield Park,QC,CAN,CAN,71,186,2004,S.J,4,28,126
1498,Kris Versteeg,CGY,R,36,1986-05-13,Lethbridge,AB,CAN,CAN,71,176,2004,BOS,5,5,134
1499,Daniel Winnik,MIN,L,38,1985-03-06,Toronto,ON,CAN,CAN,74,210,2004,PHX,9,7,265
1500,Jannik Hansen,S.J,R,37,1986-03-15,Rødovre,,DNK,DNK,73,198,2004,VAN,9,29,287
1501,Mike Blunden,OTT,R,36,1986-12-15,Toronto,ON,CAN,CAN,76,217,2005,CHI,2,13,43
1502,Benoit Pouliot,BUF,L,36,1986-09-29,Alfred,ON,CAN,CAN,75,200,2005,MIN,1,4,4
1503,Taylor Chorney,"CBJ, WSH",D,35,1987-04-27,Thunder Bay,ON,CAN,USA,72,193,2005,EDM,2,6,36
1504,Cody Franson,CHI,D,35,1987-08-08,Sicamous,BC,CAN,CAN,77,224,2005,NSH,3,18,79
1505,Jared Boll,ANA,R,36,1986-05-13,Charlotte,NC,USA,USA,75,206,2005,CBJ,4,10,101
1506,Cal O'Reilly,MIN,C,36,1986-09-30,Toronto,ON,CAN,CAN,72,188,2005,NSH,5,25,150
1507,David Desharnais,NYR,C,36,1986-09-14,Laurier-Station,QC,CAN,CAN,67,180,-,-,-,-,-
1508,Derek Dorsett,VAN,R,36,1986-12-20,Kindersley,SK,CAN,CAN,72,192,2006,CBJ,7,6,189
1509,Will O'Neill,PHI,D,34,1988-04-28,Boston,MA,USA,USA,73,190,2006,ATL,7,27,210
1510,Shawn Matthias,WPG,L,35,1988-02-19,Mississauga,ON,CAN,CAN,76,231,2006,DET,2,17,47
1511,Nikolay Kulemin,NYI,L,36,1986-07-14,Magnitogorsk,,RUS,RUS,73,228,2006,TOR,2,14,44
1512,Christopher DiDomenico,OTT,L,34,1989-02-20,Toronto,ON,CAN,CAN,71,174,2007,TOR,6,13,164
1513,Jim O'Brien,OTT,C,34,1989-01-29,Maplewood,MN,USA,USA,75,195,2007,OTT,1,29,29
1514,Patrick Maroon,"EDM, N.J",L,34,1988-04-23,St. Louis,MO,USA,USA,75,234,2007,PHI,6,10,161
1515,Paul Postma,BOS,D,34,1989-02-22,Red Deer,AB,CAN,CAN,75,195,2007,ATL,7,24,205
1516,Jimmy Hayes,N.J,R,33,1989-11-21,Dorchester,MA,USA,USA,77,215,2008,TOR,2,30,60
1517,Lance Bouma,CHI,L,33,1990-03-25,Provost,AB,CAN,CAN,74,208,2008,CGY,3,17,78
1518,David Warsofsky,COL,D,32,1990-05-30,Marshfield,MA,USA,USA,69,170,2008,STL,4,4,95
1519,Tommy Wingels,"BOS, CHI","C, R",35,1988-04-12,Evanston,IL,USA,USA,72,200,2008,S.J,6,26,177
1520,Zach Redmond,BUF,D,34,1988-07-26,Traverse City,MI,USA,USA,74,212,2008,ATL,7,3,184
1521,Jordan Schroeder,CBJ,L,32,1990-09-29,Lakeville,MN,USA,USA,69,170,2009,VAN,1,22,22
1522,Landon Ferraro,MIN,C,31,1991-08-08,Trail,BC,CAN,CAN,72,173,2009,DET,2,2,32
1523,Peter Holland,NYR,C,32,1991-01-14,Toronto,ON,CAN,CAN,74,193,2009,ANA,1,15,15
1524,Jacob Josefson,BUF,C,32,1991-03-02,Stockholm,,SWE,SWE,72,196,2009,N.J,1,20,20
1525,Curtis McKenzie,DAL,L,32,1991-02-22,Golden,BC,CAN,CAN,74,205,2009,DAL,6,8,159
1526,Ben Sexton,OTT,C,31,1991-06-06,Ottawa,ON,CAN,CAN,71,196,2009,BOS,7,25,206
1527,Mike Liambas,ANA,L,34,1989-02-16,Toronto,ON,CAN,CAN,70,195,-,-,-,-,-
1528,Michael Bournival,T.B,L,30,1992-05-31,Shawinigan,QC,CAN,CAN,71,198,2010,COL,3,11,71
1529,Beau Bennett,STL,R,31,1991-11-27,Gardena,CA,USA,USA,74,195,2010,PIT,1,20,20
1530,Alexander Burmistrov,VAN,C,31,1991-10-21,Kazan,,RUS,RUS,73,180,2010,ATL,1,8,8
1531,Freddie Hamilton,"ARI, CGY",C,31,1992-01-01,Toronto,ON,CAN,CAN,73,195,2010,S.J,5,9,129
1532,Marek Hrivik,CGY,L,31,1991-08-28,Cadca,,SVK,SVK,74,197,-,-,-,-,-
1533,Andrew Crescenzi,L.A,C,30,1992-07-29,Thornhill,ON,CAN,CAN,77,207,-,-,-,-,-
1534,Alex Broadhurst,CBJ,C,30,1993-03-07,New Lenox,IL,USA,USA,72,178,2011,CHI,7,18,199
1535,Frank Corrado,PIT,D,30,1993-03-26,Toronto,ON,CAN,CAN,72,205,2011,VAN,5,29,150
1536,Rob O'Gara,"BOS, NYR",D,29,1993-07-06,Massapequa,NY,USA,USA,76,214,2011,BOS,5,30,151
1537,Chase Balisy,FLA,C,31,1992-02-02,Fullerton,CA,USA,USA,71,179,2011,NSH,6,19,170
1538,Iiro Pakarinen,EDM,R,31,1991-08-25,Loviisa,,FIN,FIN,73,212,2011,FLA,7,3,184
1539,Shane Prince,NYI,L,30,1992-11-16,Rochester,NY,USA,USA,71,193,2011,OTT,2,31,61
1540,Keegan Lowe,EDM,D,30,1993-03-29,Greenwich,CT,USA,USA,73,191,2011,CAR,3,12,73
1541,Daniel Catenacci,NYR,C,30,1993-03-09,Richmond Hill,ON,CAN,CAN,70,193,2011,BUF,3,16,77
1542,Klas Dahlbeck,CAR,D,31,1991-07-06,Katrineholm,,SWE,SWE,75,207,2011,CHI,3,18,79
1543,Ryan Sproul,NYR,D,30,1993-01-13,Mississauga,ON,CAN,CAN,76,205,2011,DET,2,25,55
1544,Duncan Siemens,COL,D,29,1993-09-07,Edmonton,AB,CAN,CAN,75,210,2011,COL,1,11,11
1545,Zack Mitchell,MIN,R,30,1993-01-07,Orangeville,ON,CAN,CAN,73,188,-,-,-,-,-
1546,Nail Yakupov,COL,R,29,1993-10-06,Nizhnekamsk,,RUS,RUS,71,195,2012,EDM,1,1,1
1547,Nicolas Kerdiles,ANA,L,29,1994-01-11,Lewisville,TX,USA,USA,74,200,2012,ANA,2,6,36
1548,Patrick Sieloff,OTT,D,28,1994-05-15,Ann Arbor,MI,USA,USA,73,205,2012,CGY,2,12,42
1549,Taylor Leier,PHI,L,29,1994-02-15,Saskatoon,SK,CAN,CAN,71,180,2012,PHI,4,26,117
1550,Daniel O'Regan,"BUF, S.J",C,29,1994-01-30,Berlin,,DEU,USA,70,180,2012,S.J,5,17,138
1551,Christoph Bertschy,MIN,C,29,1994-04-05,Fribourg,,CHE,CHE,70,185,2012,MIN,6,7,158
1552,Anton Slepyshev,EDM,L,28,1994-05-13,Penza,,RUS,RUS,74,221,2013,EDM,3,27,88
1553,Justin Auger,L.A,R,28,1994-05-14,Kitchener,ON,CAN,CAN,78,232,2013,L.A,4,12,103
1554,Morgan Klimchuk,CGY,L,28,1995-03-02,Regina,SK,CAN,CAN,72,185,2013,CGY,1,28,28
1555,Chris Bigras,COL,D,28,1995-02-22,Orillia,ON,CAN,CAN,73,191,2013,COL,2,2,32
1556,Nicholas Baptiste,BUF,R,27,1995-08-04,Ottawa,ON,CAN,CAN,73,205,2013,BUF,3,8,69
1557,Curtis Valk,FLA,C,30,1993-02-08,Medicine Hat,AB,CAN,CAN,69,170,-,-,-,-,-
1558,Josh Jooris,"CAR, PIT",R,32,1990-07-14,Burlington,ON,CAN,CAN,73,198,-,-,-,-,-
1559,Trevor Murphy,ARI,D,27,1995-07-17,Windsor,ON,CAN,CAN,70,180,-,-,-,-,-
1560,Rinat Valiev,MTL,D,27,1995-05-11,Nizhnekamsk,,ROU,RUS,75,215,2014,TOR,3,8,68
1561,Dennis Rasmussen,ANA,C,32,1990-07-03,Vasteras,,SWE,SWE,75,192,-,-,-,-,-
1562,Brett Lernout,MTL,D,27,1995-09-24,Winnipeg,MB,CAN,CAN,76,214,2014,MTL,3,13,73
1563,Shane Gersich,WSH,L,26,1996-07-10,Chaska,MN,USA,USA,71,180,2014,WSH,5,14,134
1564,Andrei Mironov,COL,D,28,1994-07-29,Moscow,,RUS,RUS,75,194,2015,COL,4,10,101
1565,Yohann Auvitu,EDM,D,33,1989-07-27,Ivry-sur-Seine,,FRA,FRA,71,187,-,-,-,-,-
1566,Blake Hillman,CHI,D,27,1996-01-26,Elk River,MN,USA,USA,73,193,2016,CHI,6,22,173
1567,Giovanni Fiore,ANA,L,26,1996-08-13,Laval,QC,CAN,CAN,73,188,-,-,-,-,-
1568,Vadim Shipachyov,VGK,C,36,1987-03-12,Cherepovets,,RUS,RUS,72,187,-,-,-,-,-
1569,Victor Antipin,BUF,D,30,1992-12-06,Ust-Kamenogorsk,,KAZ,RUS,71,175,-,-,-,-,-
1570,Victor Ejdsell,CHI,C,27,1995-06-06,Karlstad,,SWE,SWE,77,214,-,-,-,-,-
1571,Philip Holm,VAN,D,31,1991-12-08,Stockholm,,SWE,SWE,73,190,-,-,-,-,-
1572,Henrik Haapala,FLA,L,29,1994-02-28,Lempaala,,FIN,FIN,69,165,-,-,-,-,-
1573,Spencer Foo,CGY,R,28,1994-05-19,St. Albert,AB,CAN,CAN,72,187,-,-,-,-,-
1574,Mitch Reinke,STL,D,27,1996-02-04,STILLWATER,MN,USA,USA,71,181,-,-,-,-,-
1575,Shane Doan,ARI,R,46,1976-10-10,Halkirk,AB,CAN,CAN,73,223,1995,WIN,1,7,7
1576,Jarome Iginla,"COL, L.A",R,45,1977-07-01,Edmonton,AB,CAN,CAN,73,210,1995,DAL,1,11,11
1577,Michal Rozsival,CHI,D,44,1978-09-03,Vlasim,,CZE,CZE,73,210,1996,PIT,4,25,105
1578,Shawn Thornton,FLA,L,45,1977-07-23,Oshawa,ON,CAN,CAN,74,217,1997,TOR,7,29,190
